Entity,Date,Calls,Distributions,Other Outflow,Other Inflow,Transaction Type,Notes
1001,09/06/2006,"(510,000.00)",,,,,
1001,06/22/2007,"(240,000.00)",,,,,
1001,10/03/2007,"(240,000.00)",,,,,
1001,02/29/2008,"(210,000.00)",,,,,
1001,04/24/2008,"(150,000.00)",,,,,
1001,07/01/2008,"(150,000.00)",,,,,
1001,08/06/2008,,"648,693.00 ",,,,
1001,09/25/2008,"(300,000.00)",,,,,
1001,01/05/2009,"(210,000.00)",,,,,
1001,08/11/2009,,"28,459.00 ",,,,
1001,12/04/2009,"(390,000.00)",,,,,
1001,05/06/2010,"(210,000.00)",,,,,
1001,11/09/2010,"(78,629.00)",,,,,
1001,04/26/2011,,"1,075,138.00 ",,,,
1001,01/05/2012,"(71,400.00)",,,,,
1001,02/22/2012,"(75,000.00)",,,,,
1001,08/22/2012,,"267,340.00 ",,,,
1001,06/17/2013,"(164,971.00)",,,,,
1001,10/03/2014,,"4,061,454.00 ",,,,
1001,10/21/2015,,"314,518.00 ",,,,
1001,11/24/2015,,"1,780,171.00 ",,,,
1001,01/11/2016,,"566,132.00 ",,,,
1001,11/22/2016,,"94,355.00 ",,,,
1001,02/17/2017,,"106,936.00 ",,,,
1001,04/19/2017,,"144,822.00 ",,,,
1002,09/16/2010,"(750,000.00)",,,,,
1002,11/12/2010,"(425,000.00)",,,,,
1002,03/04/2011,"(200,000.00)",,,,,
1002,05/09/2011,"(300,000.00)",,,,,
1002,06/22/2011,"(375,000.00)",,,,,
1002,12/06/2011,"(375,000.00)",,,,,
1002,02/16/2012,"(200,000.00)",,,,,
1002,04/17/2012,"(425,000.00)",,,,,
1002,05/29/2012,"(350,000.00)",,,,,
1002,10/16/2012,"(350,000.00)",,,,,
1002,01/15/2013,"(250,000.00)",,,,,
1002,05/29/2013,"(150,000.00)",,,,,
1002,08/22/2013,"(200,000.00)",,,,,
1002,11/01/2013,"(150,000.00)",,,,,
1002,11/07/2014,"(200,000.00)",,,,,
1002,07/15/2016,"(150,000.00)",,,,,
1002,05/12/2017,"(150,000.00)",,,,,
1003,09/23/2013,"(500,000.00)",,,,,
1003,02/12/2014,"(300,000.00)",,,,,
1003,11/10/2014,"(250,000.00)",,,,,
1003,07/01/2015,"(300,000.00)",,,,,
1003,10/13/2015,"(350,000.00)",,,,,
1003,01/19/2016,"(450,000.00)",,,,,
1003,07/05/2016,"(450,000.00)",,,,,
1003,08/31/2016,"(350,000.00)",,,,,
1003,11/08/2016,"(150,000.00)",,,,,
1003,03/15/2017,"(350,000.00)",,,,,
1003,06/06/2017,"(250,000.00)",,,,,
1003,08/03/2017,"(150,000.00)",,,,,
1003,11/27/2017,"(550,000.00)",,,,,
1003,08/15/2018,"(200,000.00)",,,,,
1003,12/12/2018,,"388,928.00 ",,,,
1004,03/13/2018,"(321,875.00)",,,,,
1004,03/29/2018,"(103,000.00)",,,,,
1004,07/09/2018,"(103,000.00)",,,,,
1004,10/11/2018,"(193,124.00)",,,,,
1004,05/20/2019,"(257,508.00)",,,,,
1005,11/05/2013,"(375,000.00)",,,,,
1005,11/07/2014,"(375,000.00)",,,,,
1005,11/09/2017,,"28,388.00 ",,,,
1006,01/05/2016,"(500,000.00)",,,,,
1006,06/30/2017,"(500,000.00)",,,,,
1007,02/05/2018,"(330,000.00)",,,,,
1007,10/11/2018,"(170,000.00)",,,,,
1007,02/22/2019,"(500,000.00)",,,,,
1008,01/13/2017,"(300,000.00)",,,,,
1008,08/30/2017,"(300,000.00)",,,,,
1008,01/15/2019,"(300,000.00)",,,,,
1009,04/21/2006,"(750,000.00)",,,,,
1009,10/03/2006,"(900,000.00)",,,,,
1009,11/02/2006,"(450,000.00)",,,,,
1009,05/04/2007,"(650,000.00)",,,,,
1009,06/14/2007,,"329,152.00 ",,,,
1009,07/25/2007,"(400,000.00)",,,,,
1009,08/10/2007,"(350,000.00)",,,,,
1009,10/02/2007,"(350,000.00)",,,,,
1009,10/23/2007,"(225,000.00)",,,,,
1009,02/29/2008,"(175,000.00)",,,,,
1009,03/17/2008,"(450,000.00)",,,,,
1009,05/29/2008,,,,"250,000.00 ",,
1009,05/30/2008,"250,000.00 ",,,,,Recallable
1009,07/22/2008,"(375,000.00)",,,,,
1009,03/23/2009,"(37,500.00)",,,,,
1009,02/18/2010,,"112,565.00 ",,,,
1009,05/07/2010,,"62,502.00 ",,,,
1009,12/07/2010,,"173,129.00 ",,,,
1009,12/22/2010,,"107,128.00 ",,,,
1009,03/05/2011,,"155,863.00 ",,,,
1009,03/25/2011,,"243,526.00 ",,,,"8,277 from Bain IX SSS 1"
1009,04/14/2011,,"68,314.00 ",,,,
1009,09/30/2011,,"33,293.00 ",,,,
1009,12/21/2011,,"14,163.00 ",,,,return of capital
1009,05/09/2012,,"162,648.00 ",,,,return of capital
1009,12/12/2012,,"226,158.00 ",,,,
1009,12/27/2012,,"295,404.00 ",,,,
1009,02/21/2013,,"913,486.00 ",,,,
1009,03/21/2013,,"125,488.00 ",,,,
1009,04/24/2013,,"57,903.00 ",,,,
1009,05/31/2013,,"297,061.00 ",,,,
1009,08/20/2013,,"138,647.00 ",,,,
1009,09/26/2013,,"72,331.00 ",,,,
1009,11/08/2013,,"324,240.00 ",,,,
1009,12/20/2013,,"308,242.00 ",,,,
1009,02/04/2014,,"259,094.00 ",,,,
1009,03/20/2014,,"151,506.00 ",,,,
1009,05/09/2014,,"142,582.00 ",,,,
1009,05/29/2014,,"346,256.00 ",,,,
1009,09/17/2014,,"96,088.00 ",,,,
1009,10/16/2014,,"38,983.00 ",,,,
1009,11/18/2014,,"163,250.00 ",,,,
1009,12/18/2014,,"168,915.00 ",,,,
1009,01/21/2015,,"94,599.00 ",,,,
1009,01/30/2015,,"52,536.00 ",,,,
1009,03/24/2015,,"145,218.00 ",,,,
1009,04/09/2015,,"118,084.00 ",,,,
1009,05/05/2015,,"113,858.00 ",,,,
1009,05/20/2015,,"33,922.00 ",,,,
1009,07/17/2015,,"46,760.00 ",,,,
1009,07/31/2015,,"310,617.00 ",,,,
1009,08/26/2015,,"31,790.00 ",,,,
1009,01/04/2016,"(12,500.00)",,,,,
1009,03/31/2016,,"65,337.00 ",,,,
1009,07/14/2016,,"318,328.00 ",,,,
1009,07/20/2016,,"38,521.00 ",,,,
1009,06/16/2017,,"41,782.00 ",,,,
1009,09/08/2017,,"23,360.00 ",,,,
1009,09/22/2017,,"29,444.00 ",,,,
1009,12/05/2017,,"35,174.00 ",,,,
1009,06/20/2018,,"43,076.00 ",,,,
1009,12/06/2018,,"28,130.00 ",,,,
1009,03/28/2019,,"57,016.00 ",,,,
1009,06/28/2019,,"71,509.00 ",,,,
1010,01/24/2008,"(250,000.00)",,,,,
1010,04/24/2008,"(75,000.00)",,,,,
1010,06/19/2008,"(250,000.00)",,,,,
1010,07/22/2008,"(325,000.00)",,,,,
1010,09/03/2008,"(312,500.00)",,,,,
1010,10/22/2008,"(150,000.00)",,,,,
1010,12/23/2008,"100,000.00 ",,,,,temporary return
1010,07/28/2009,"(175,000.00)",,,,,
1010,08/05/2009,"87,500.00 ",,,,,temporary return
1010,12/28/2009,"(187,500.00)","112,500.00 ",,,,
1010,12/30/2009,,"64,030.00 ",,,,
1010,01/27/2010,"(50,000.00)",,,,,
1010,05/03/2010,"(50,000.00)",,,,,
1010,05/24/2010,"(100,000.00)",,,,,
1010,06/10/2010,"(150,000.00)",,,,,
1010,07/20/2010,"(75,000.00)",,,,,
1010,10/05/2010,"(225,000.00)",,,,,
1010,11/15/2010,"(275,000.00)",,,,,
1010,12/21/2010,,"43,964.00 ",,,,
1010,02/10/2011,,"96,181.00 ",,,,
1010,05/09/2011,"(400,000.00)",,,,,
1010,08/15/2011,"(100,000.00)",,,,,
1010,09/21/2011,"(312,500.00)",,,,,
1010,10/18/2011,,"129,123.00 ",,,,
1010,11/16/2011,"(325,000.00)",,,,,
1010,01/17/2012,"(175,000.00)",,,,,
1010,07/11/2012,"(225,000.00)",,,,,
1010,10/03/2012,"(225,000.00)",,,,,
1010,11/28/2012,"(112,500.00)",,,,,
1010,01/23/2013,"(212,500.00)",,,,,
1010,03/28/2013,"(25,000.00)",,,,,
1010,06/28/2013,,"308,470.00 ",,,,
1010,08/21/2013,"(150,000.00)",,,,,
1010,10/24/2013,,"26,989.00 ",,,,
1010,12/06/2013,"(37,500.00)",,,,,
1010,12/31/2013,,"39,178.00 ",,,,
1010,02/04/2014,"(75,000.00)",,,,,
1010,03/20/2014,,"64,454.00 ",,,,
1010,03/31/2014,,"128,475.00 ",,,,
1010,04/21/2014,"(10,000.00)",,,,,
1010,04/21/2014,,"102,259.00 ",,,,
1010,06/27/2014,,"322,128.00 ",,,,
1010,08/07/2014,,"33,827.00 ",,,,
1010,09/30/2014,,"73,758.00 ",,,,
1010,10/21/2014,,"304,451.00 ",,,,
1010,11/18/2014,,"266,719.00 ",,,,
1010,12/19/2014,,"166,098.00 ",,,,
1010,05/20/2015,,"381,461.00 ",,,,
1010,05/20/2015,,"60,248.00 ",,,,
1010,06/02/2015,,"71,199.00 ",,,,
1010,06/12/2015,,"215,585.00 ",,,,
1010,08/28/2015,,"125,510.00 ",,,,
1010,10/30/2015,,"280,738.00 ",,,,
1010,12/03/2015,,"194,555.00 ",,,,
1010,03/30/2016,,"106,916.00 ",,,,
1010,04/13/2016,,"254,684.00 ",,,,
1010,04/20/2016,,"28,456.00 ",,,,
1010,05/25/2016,,"75,768.00 ",,,,
1010,06/15/2016,,"53,920.00 ",,,,
1010,06/30/2016,,"12,772.00 ",,,,
1010,08/26/2016,,"43,628.00 ",,,,
1010,09/09/2016,,"19,276.00 ",,,,
1010,09/20/2016,,"29,926.00 ",,,,
1010,09/30/2016,,"82,679.00 ",,,,
1010,10/20/2016,,"65,055.00 ",,,,
1010,12/01/2016,,"188,669.00 ",(856.00),,,
1010,12/22/2016,,"57,649.00 ",,,,
1010,01/19/2017,,"172,104.00 ",,,,
1010,03/03/2017,,"101,477.00 ",,,,
1010,03/24/2017,,"64,341.00 ",,,,
1010,04/11/2017,,"251,785.00 ",,,,"75,852.00 ROC"
1010,05/24/2017,,"198,705.00 ",,,,"91,081 ROC"
1010,06/29/2017,,"95,024.00 ",,,,"32,457 ROC"
1010,07/10/2017,,"48,520.00 ",,,,
1010,08/24/2017,,"44,672.00 ",,,,
1010,09/29/2017,,"134,110.00 ",,,,
1010,11/21/2017,,"46,350.00 ",,,,
1010,11/28/2017,,"41,879.00 ",,,,
1010,12/21/2017,,"187,080.00 ",,,,
1010,03/30/2018,,"136,176.00 ",,,,
1010,06/28/2018,,"175,278.00 ",,,,
1010,10/05/2018,,"309,627.00 ",,,,
1010,10/16/2018,,"84,328.00 ",,,,
1010,12/06/2018,,"181,217.00 ",,,,
1010,06/28/2019,,"60,353.00 ",,,,"44,336 ROC"
1011,04/30/2014,"(587,500.00)",,,,,
1011,05/30/2014,"50,000.00 ",,,,,
1011,10/01/2014,"(150,000.00)",,,,,
1011,11/25/2014,"(125,000.00)",,,,,
1011,06/19/2015,,"10,180.00 ",,,,
1011,06/19/2015,,"50,899.00 ",,,201,
1011,06/25/2015,"(387,500.00)",,,,,
1011,07/14/2015,"(350,000.00)",,,,,
1011,10/14/2015,"(37,500.00)",,,,,
1011,11/03/2015,"(37,500.00)",,,,,
1011,12/08/2015,"(187,500.00)",,,,,
1011,01/12/2016,"(312,500.00)",,,,,
1011,02/02/2016,"(100,000.00)",,,,,
1011,04/05/2016,"(25,000.00)",,,,,
1011,08/11/2016,,"592,713.00 ",,,202,
1011,08/11/2016,,"86,269.00 ",,,201,
1011,08/25/2016,,"166,599.00 ",,,,
1011,09/02/2016,"100,000.00 ",,,,,
1011,09/03/2016,,"11,675.00 ",,,,
1011,10/26/2016,"(137,500.00)",,,,,
1011,12/23/2016,"(275,000.00)",,,,,
1011,02/15/2017,"(162,500.00)",,,,,
1011,03/13/2017,"(175,000.00)",,,,,
1011,06/27/2017,"(225,000.00)",,,,,
1011,08/11/2017,"(300,000.00)",,,,,
1011,08/25/2017,"(837,500.00)",,,,,
1011,10/06/2017,,"2,345.00 ",,,,
1011,10/06/2017,,"42,119.00 ",,,201,
1011,10/06/2017,,"75,000.00 ",,,,ROC
1011,12/28/2017,"(37,500.00)",,,,,
1011,12/28/2017,,"354,535.00 ",,,,
1011,03/07/2018,,"218,089.00 ",,,,
1011,04/02/2018,"(37,500.00)",,,,,
1011,05/11/2018,,"414,857.00 ",,,,
1011,07/10/2018,,"668,121.00 ",,,,
1011,08/29/2018,"(300,000.00)",,,,,
1011,10/05/2018,,"160,225.00 ",,,,
1011,10/25/2018,"(187,500.00)",,,,,
1011,12/21/2018,"(62,500.00)",,,,,
1011,12/21/2018,,"370,117.00 ",,,,
1011,01/18/2019,"(12,500.00)",,,,,
1011,03/13/2019,"(37,500.00)",,,,,
1011,05/01/2019,,"100,325.00 ",,,,
1011,06/28/2019,,"60,353.00 ",,,,
1011,06/28/2019,,"325,466.00 ",,,,"43,004 ROC"
1011,06/28/2019,"(50,000.00)",,,,,
1012,03/23/2018,"(62,500.00)",,,,,
1012,06/19/2018,"(387,500.00)",,,,,
1012,06/26/2018,,"275,000.00 ",,,,ROC
1012,07/25/2018,"(500,000.00)",,,,,
1012,08/10/2018,,"125,000.00 ",,,,ROC
1012,09/07/2018,,"75,000.00 ",,,,ROC
1012,11/21/2018,"(512,500.00)",,,,,
1012,12/18/2018,"(175,000.00)",,,,,
1012,04/01/2019,"(25,000.00)",,,,,
1012,06/07/2019,"(287,500.00)",,,,,
1012,06/25/2019,"(300,000.00)",,,,,
1013,07/12/2012,"(512,500.00)",,,,,
1013,10/03/2012,"(425,000.00)",,,,,
1013,08/08/2013,"(175,000.00)",,,,,
1013,09/03/2013,"(312,500.00)",,,,,
1013,01/23/2014,"(412,500.00)",,,,,
1013,04/21/2014,"(25,000.00)",,,,,
1013,04/29/2014,"(287,500.00)",,,,,
1013,05/21/2014,"(200,000.00)",,,,,
1013,06/27/2014,,"253,672.00 ",,,201,
1013,09/16/2014,"(450,000.00)",,,,,
1013,10/20/2014,"(75,000.00)",,,,,
1013,11/25/2014,,"37,712.00 ",,,,
1013,04/27/2015,"(825,000.00)",,,,,
1013,05/20/2015,,"132,494.00 ",,,201,
1013,05/26/2015,"(262,500.00)",,,,,
1013,11/16/2015,"(137,500.00)",,,,,
1013,12/15/2015,"(162,500.00)",,,,,
1013,03/17/2016,"(337,500.00)",,,,,
1013,03/30/2016,,"921,435.00 ",,,,
1013,04/11/2016,"(175,000.00)",,,,,
1013,07/29/2016,,"78,713.00 ",,,,
1013,09/22/2016,"(162,500.00)",,,,,
1013,10/21/2016,"162,500.00 ","212,583.00 ",,,,
1013,11/04/2016,,"394,046.00 ",,,201,
1013,11/17/2016,,"511,931.00 ",,,,
1013,02/23/2017,,"218,042.00 ",,677.00 ,,Return of Capital
1013,03/29/2017,,"389,469.00 ",,"278,226.00 ",,Return of Capital
1013,04/20/2017,"(100,000.00)",,,,,
1013,07/17/2017,,"126,518.00 ",,,,"82,749 ROC"
1013,08/24/2017,"(112,500.00)",,,,,
1013,08/25/2017,,"124,374.00 ",,,,"90,578  ROC"
1013,10/04/2017,,"112,500.00 ",,,,ROC
1013,10/26/2017,,"500,679.00 ",,,,"158,421 ROC"
1013,11/28/2017,,"114,144.00 ",,,,"90,592 ROC"
1013,12/21/2017,,"324,892.00 ",,,,"182,294 ROC"
1013,12/27/2017,,"224,388.00 ",,,,"42,525 ROC"
1013,01/09/2018,,"126,110.00 ",,,,
1013,05/08/2018,,"269,531.00 ",,,,
1013,06/15/2018,,"217,322.00 ",,,,
1013,01/09/2019,"(12,500.00)",,,,,
1013,04/24/2019,"(50,000.00)",,,,,
1013,05/22/2019,"(37,500.00)",,,,,
1013,06/28/2019,,"116,604.00 ",,,,"111,985 ROC"
1014,06/13/2017,"(302,444.00)","3,389.00 ",,,,"$3,389 - subsequent closing interest"
1014,10/24/2017,"(164,026.00)",,,,,
1014,12/07/2017,"(206,516.00)",,,,,
1014,03/01/2018,"(178,211.00)","69,289.00 ",,,,
1014,03/20/2018,"(322,438.00)",,,,,
1014,06/20/2018,"(133,201.00)",,,,,
1014,08/08/2018,"(272,032.00)","27,445.00 ",,,,
1014,10/03/2018,"(47,926.00)",,,,,
1014,11/09/2018,"(469,672.00)",,,,,
1014,01/04/2019,"(72,536.00)","7,192.00 ",,,,
1014,03/01/2019,"(139,420.00)","16,441.00 ",,,,
1014,03/26/2019,"(253,836.00)","253,836.00 ",,,,
1016,12/07/2018,"(1,000,000.00)",,,,,
1017,03/12/2013,"(93,750.00)",,,,,
1017,10/22/2013,"(93,750.00)",,,,,
1017,03/13/2014,"(93,750.00)",,,,,
1017,09/25/2014,"(93,750.00)",,,,,
1018,03/12/2013,"(375,000.00)",,,,,
1018,07/18/2013,"(375,000.00)",,,,,
1018,04/28/2014,"(500,000.00)",,,,,
1018,09/25/2014,"(375,000.00)",,,,,
1018,01/28/2015,"(375,000.00)",,,,,
1018,08/17/2015,"(250,000.00)",,,,,
1018,04/22/2016,"(125,000.00)",,,,,
1018,11/25/2016,"(75,000.00)",,,,,
1018,01/26/2018,,"79,481.00 ",,,,
1018,10/31/2018,,"182,093.00 ",,,,
1019,08/03/2015,"(375,000.00)",,,,,
1019,01/21/2016,"(375,000.00)",,,,,
1019,05/19/2016,"(125,000.00)",,,,,
1019,09/30/2016,,"256,534.89 ",,,201,
1019,12/22/2016,"(233,399.59)",,,,,
1019,05/04/2017,"(375,000.00)",,,,,
1019,11/17/2017,"(250,000.00)",,,,,
1019,04/09/2018,"(250,000.00)",,,,,
1019,06/20/2018,"(250,000.00)",,,,,
1019,12/17/2018,"(187,500.00)",,,,,
1019,04/23/2019,"(187,500.00)",,,,,
1020,10/30/2018,"(375,000.00)",,,,,
1021,09/21/2012,"(166,666.33)",,,,,
1021,05/24/2013,"(166,666.67)",,,,,
1021,08/14/2013,"(150,000.00)",,,,,
1021,07/23/2014,"(100,000.00)",,,,,
1021,12/19/2014,"(100,000.00)",,,,,
1021,04/03/2015,"(100,000.00)",,,,,
1021,08/28/2015,"(150,000.00)",,,,,
1021,11/30/2015,"(66,667.00)",,,,,
1022,02/03/2016,"(100,000.00)",,,,,
1022,06/11/2016,"(50,000.00)",,,,,
1022,11/04/2016,"(100,000.00)",,,,,
1022,04/14/2017,"(80,000.00)",,,,,
1022,07/20/2017,"(80,000.00)",,,,,
1022,01/26/2018,"(170,000.00)",,,,,
1022,05/21/2018,"(70,000.00)",,,,,
1022,08/20/2018,"(100,000.00)",,,,,
1022,02/13/2019,"(80,000.00)",,,,,
1022,05/30/2019,"(80,000.00)",,,,,
1023,04/29/2005,"(17,667.00)",,,,,
1023,06/27/2005,"(33,333.00)",,,,,
1023,08/05/2005,"(108,408.00)",,,,,
1023,10/07/2005,"(71,640.00)",,,,,
1023,11/17/2005,"(242,047.00)",,,,,
1023,12/06/2005,"(170,275.00)",,,,,
1023,12/16/2005,"(424,191.00)",,,,,
1023,12/16/2005,,,"(31,845.00)",,,
1023,02/21/2006,"(234,579.00)",,,,,
1023,03/20/2006,"(96,812.00)",,,,,
1023,04/10/2006,"(234,852.00)",,,,,
1023,06/09/2006,"(458,529.00)",,,,,
1023,07/12/2006,,"182,975.00 ",,,,
1023,07/27/2006,"(198,720.00)",,,,,
1023,08/25/2006,,,,"81,622.00 ",,
1023,09/26/2006,"(191,078.00)",,,,,
1023,11/27/2006,"(391,440.00)",,,,,
1023,11/27/2006,"(81,622.00)",,,,,
1023,11/28/2006,,,,"47,438.00 ",,
1023,12/22/2006,,,,"3,111.00 ",,
1023,01/19/2007,"(181,495.00)",,,,,
1023,03/12/2007,"(117,577.00)",,,,,
1023,05/18/2007,"(16,784.00)",,,,,
1023,05/25/2007,"(535,212.00)",,,,,
1023,06/22/2007,,"129,790.00 ",,"43,551.00 ",,
1023,07/26/2007,"(1,285.00)",,,,,
1023,07/26/2007,"(982,566.00)",,,,,
1023,10/18/2007,"(142,550.00)",,,,,"Includes cash used = $21,868"
1023,11/09/2007,,"18,637.00 ",,,,
1023,02/07/2008,,,"(5,288.00)",,,
1023,06/23/2008,,,"(19,027.00)","20,131.00 ",,
1023,12/29/2008,,"174,342.00 ","(13,941.00)","71,656.00 ",,
1023,06/05/2009,"(47,632.00)",,,,,
1023,07/02/2009,"(14,143.00)",,,"10,148.00 ",,
1023,08/31/2009,,"13,603.00 ",,,,
1023,11/23/2009,,,,"23,678.00 ",,
1023,01/06/2010,"(15,105.00)",,,,,
1023,03/05/2010,,"42,521.00 ",,,,
1023,04/09/2010,,"25,099.00 ",,"67,104.00 ",,
1023,05/12/2010,,"21,518.00 ",,"15,277.00 ",,
1023,05/27/2010,,"11,839.00 ",,,,
1023,06/30/2010,,,"(11,427.00)",,,
1023,07/01/2010,,,"(6,242.00)",,,
1023,07/21/2010,,"40,469.00 ",,,,
1023,08/31/2010,,"532,999.00 ",,"235,662.00 ",,
1023,12/12/2010,,"130,261.00 ",,,,
1023,12/22/2010,,"306,137.00 ",,,,
1023,02/23/2011,,"350,117.00 ",,"97,276.00 ",,
1023,03/22/2011,,"181,164.00 ",,"56,418.00 ",,
1023,04/25/2011,,"95,261.00 ",,"55,321.00 ",,
1023,06/22/2011,,"14,775.00 ","(5,267.00)",,,
1023,08/16/2011,,"80,757.00 ",,"42,567.00 ",,
1023,12/07/2011,,"41,894.00 ",,,,
1023,12/07/2011,,,"(8,954.00)",,,
1023,12/22/2011,,"12,898.00 ",,"122,930.00 ",,
1023,03/28/2012,,"182,532.00 ",,"127,929.00 ",,
1023,04/24/2012,,"180,298.00 ",,"91,542.00 ",,
1023,06/29/2012,,"232,514.00 ","(6,758.00)",,,
1023,08/13/2012,,"60,541.00 ",,"39,077.00 ",,
1023,09/07/2012,,"315,896.00 ",,"137,202.00 ",,
1023,09/25/2012,,"26,823.00 ",,"14,838.00 ",,
1023,11/28/2012,,"165,730.00 ",,"117,040.00 ",,
1023,12/12/2012,,,"(8,261.00)",,,
1023,12/27/2012,,"139,665.00 ",,,,
1023,03/25/2013,,"97,298.00 ",,"310,704.00 ",,
1023,05/21/2013,,"287,820.00 ",,"89,040.00 ",,
1023,06/05/2013,,"170,025.00 ",,"106,993.00 ",,
1023,08/26/2013,,"138,199.00 ",,"81,567.00 ",,
1023,09/30/2013,,"118,173.00 ",,"41,700.00 ",,
1023,12/06/2013,,"120,382.00 ",,"87,616.00 ",,
1023,12/27/2013,,"57,575.00 ",,"33,661.00 ",,
1023,12/31/2013,,,"(11,056.00)",,,
1023,01/06/2014,,"459,718.00 ",,"120,456.00 ",,
1023,03/25/2014,,"361,148.00 ",,,,
1023,04/30/2014,,"142,855.00 ",,"67,323.00 ",,
1023,10/24/2014,,"26,248.00 ",,,,
1023,01/05/2015,"(3,563.00)",,,,,
1023,03/24/2015,,"75,672.00 ",,,201,
1023,05/12/2015,,"119,765.00 ",,,201,
1023,06/26/2015,,"60,197.00 ",,,201,
1023,12/30/2015,,"80,067.00 ",,,201,
1023,05/06/2016,,"129,287.00 ",,,,
1023,07/18/2016,,"35,489.00 ",,,,
1023,08/30/2016,,"221,571.00 ",,,,
1023,11/18/2016,,"28,764.00 ",,,,
1023,02/08/2019,(566.00),"12,303.00 ",,,,
1024,10/18/2013,"(46,120.00)",,,,,
1024,10/18/2013,"(1,021.00)",,,,101,
1024,12/24/2013,"(37,939.00)",,,,,
1024,01/31/2014,"(154,795.00)",,,,,
1024,04/25/2014,"(336,907.00)",,,,,
1024,05/12/2014,"(110,149.00)",,,,,
1024,06/20/2014,"(357,522.00)",,,,,
1024,07/03/2014,"(32,942.00)",,,,,
1024,09/19/2014,"(422,989.00)",,,992.00 ,,
1024,11/06/2014,"(2,738.00)",,,48.00 ,,
1024,12/03/2014,"(84,434.00)",,,,,
1024,01/05/2015,"(1,357.00)",,,,,
1024,03/17/2015,,"40,920.00 ",,,201,
1024,05/18/2015,"(92,416.00)",,,,,
1024,05/26/2015,"(12,957.00)",,,,,
1024,07/13/2015,"(36,486.00)",,,,,
1024,07/21/2015,,"17,553.00 ",,,201,
1024,09/28/2015,"(112,821.00)",,,,,
1024,10/22/2015,,"1,383.00 ",,,201,
1024,12/24/2015,"(491,123.00)",,,,,
1024,12/29/2015,"(18,264.00)",,,,,
1024,12/30/2015,,"13,930.00 ",,,201,
1024,02/16/2016,,"49,741.00 ",,,201,
1024,03/23/2016,"(97,410.00)",,,,,
1024,05/24/2016,"(160,244.00)",,,,,
1024,06/30/2016,"(13,472.00)",,,,,
1024,08/02/2016,,"460,212.00 ",,,,
1024,10/24/2016,"(91,416.00)",,,,,
1024,11/10/2016,,"36,063.00 ",,,,
1024,12/23/2016,"(347,090.00)",,,,,
1024,12/27/2016,,"173,019.00 ",,,201,
1024,01/20/2017,"(276,604.00)",,,,,
1024,03/22/2017,"(143,881.00)",,,,,
1024,05/18/2017,"(50,364.00)","40,005.00 ",,,,
1024,06/21/2017,"(170,776.00)","37,515.00 ",,,,
1024,07/03/2017,"(20,863.00)",,,,,
1024,08/04/2017,"(127,161.00)","8,189.00 ",,,,
1024,08/18/2017,"(328,108.00)",,,,,
1024,09/22/2017,"(352,275.00)","3,202.00 ",,,,
1024,11/27/2017,"(70,649.00)","4,653.00 ",,,,
1024,12/21/2017,"(280,075.00)",49.00 ,,,,
1024,12/28/2017,,"143,935.00 ",,,,
1024,01/17/2018,,"13,675.00 ",,,,
1024,04/13/2018,"(142,846.00)","579,921.00 ",,,,
1024,06/28/2018,"(223,557.00)","171,005.00 ",,,,
1024,09/28/2018,"(1,658.00)","84,791.00 ",,,,
1024,11/15/2018,,"151,599.00 ",,,,
1024,01/08/2019,"(28,167.00)","12,931.00 ",,,,
1024,03/01/2019,,"57,770.00 ",,,,
1024,04/25/2019,"(49,156.00)","42,576.00 ",,,,
1024,05/20/2019,,"96,411.00 ",,,,
1024,07/12/2019,"(16,097.00)","2,539.00 ",,,,
1025,12/19/2018,"(176,333.00)",,,,,
1025,02/06/2019,"(528,059.00)",,,,,
1025,06/26/2019,"(61,301.00)",,,,,
1026,08/30/2006,(826.87),,,,,
1026,10/12/2006,"(4,206.08)",,,,,
1026,11/17/2006,"(104,454.43)",,,,,
1026,12/21/2006,"(8,815.23)",,,,,
1026,06/27/2007,(249.83),,,,,
1026,06/27/2007,"(8,153.90)",,,,,
1026,12/18/2007,"(8,971.48)",,,,,
1026,12/18/2007,(274.87),,,,,
1026,05/19/2008,"(36,346.53)",,,,,
1026,05/19/2008,"(121,857.10)",,,,,
1026,06/05/2008,(574.47),,,,,
1026,06/17/2008,"(9,375.06)",,,,,
1026,08/13/2008,,"6,481.04 ",,,201,refund overpymt
1026,12/18/2008,"(16,364.34)",,,,,
1026,12/18/2008,(881.39),,,,,
1026,06/30/2009,"(10,625.99)",,,,,
1026,06/30/2009,(630.00),,,,,
1026,11/17/2009,"(76,793.07)",,,,,coinvest closed
1026,12/09/2009,"(75,703.07)",,,,,
1026,12/31/2009,"3,672.13 ",,,,106,adj to agree to K-1
1026,02/24/2010,"(11,054.25)",,,,,
1026,06/23/2010,"(11,344.94)",,,,,
1026,12/14/2010,"(15,314.72)",,,,,what did we fund
1026,12/31/2010,436.89 ,,,,106,adj to agree to K-1
1026,03/22/2011,"(299,516.68)",,,,,
1026,05/25/2011,,"73,941.50 ",,,201,recallable
1026,06/28/2011,"(12,701.28)",,,,,
1026,10/25/2011,"(60,497.26)",,,,,
1026,12/12/2011,"(12,985.14)",,,,,Jan call pd early. 
1026,12/31/2011,847.68 ,,,,106,adj to agree to K-1
1026,07/10/2012,,"14,917.56 ",,,201,recallable
1026,08/24/2012,"(55,348.42)",,,,,
1026,09/20/2012,,"25,252.25 ",,,201,recallable
